,Description,Source,Quantity,Invoice Count,UnitPrice,TopPrice
4558,FELTCRAFT HAIRBAND PINK AND PURPLE,Emag,145.0,37,1.11,False
4559,FELTCRAFT HAIRBAND PINK AND PURPLE,Offline,259.0,48,1.13,True
4560,FELTCRAFT HAIRBAND PINK AND PURPLE,Website,279.0,41,0.95,True
4561,FELTCRAFT HAIRBAND RED AND BLUE,Amazon,235.0,44,1.06,True
4562,FELTCRAFT HAIRBAND RED AND BLUE,Emag,218.0,47,1.03,True
4563,FELTCRAFT HAIRBAND RED AND BLUE,Offline,153.0,33,1.11,True
4564,FELTCRAFT HAIRBAND RED AND BLUE,Website,315.0,41,0.96,True
4565,FELTCRAFT HAIRBANDS PINK AND WHITE ,Amazon,237.0,38,1.14,False
4566,FELTCRAFT HAIRBANDS PINK AND WHITE ,Emag,272.0,46,1.11,True
4567,FELTCRAFT HAIRBANDS PINK AND WHITE ,Offline,147.0,29,1.17,True
4568,FELTCRAFT HAIRBANDS PINK AND WHITE ,Website,278.0,37,1.02,True
4569,FELTCRAFT PRINCESS CHARLOTTE DOLL,Amazon,662.0,113,4.04,True
4570,FELTCRAFT PRINCESS CHARLOTTE DOLL,Emag,676.0,121,4.17,False
4571,FELTCRAFT PRINCESS CHARLOTTE DOLL,Offline,423.0,108,4.19,True
4572,FELTCRAFT PRINCESS CHARLOTTE DOLL,Website,614.0,127,4.04,True
4573,FELTCRAFT PRINCESS LOLA DOLL,Amazon,567.0,95,3.97,True
4574,FELTCRAFT PRINCESS LOLA DOLL,Emag,454.0,115,4.2,True
4575,FELTCRAFT PRINCESS LOLA DOLL,Offline,423.0,95,3.93,True
4576,FELTCRAFT PRINCESS LOLA DOLL,Website,570.0,123,4.07,True
4577,FELTCRAFT PRINCESS OLIVIA DOLL,Amazon,349.0,76,4.43,False
4578,FELTCRAFT PRINCESS OLIVIA DOLL,Emag,276.0,60,4.11,True
4579,FELTCRAFT PRINCESS OLIVIA DOLL,Offline,645.0,79,4.16,True
4580,FELTCRAFT PRINCESS OLIVIA DOLL,Website,294.0,80,4.21,True
4581,FENG SHUI PILLAR CANDLE,Amazon,678.0,20,0.19,False
4582,FENG SHUI PILLAR CANDLE,Emag,1589.0,15,0.19,False
4583,FENG SHUI PILLAR CANDLE,Offline,654.0,20,0.19,True
4584,FENG SHUI PILLAR CANDLE,Website,396.0,11,0.19,True
4585,FILIGREE DIAMANTE CHAIN,Website,1.0,1,12.48,True
4586,FILIGREE DIAMANTE EARRINGS,Amazon,2.0,2,4.24,True
4587,FILIGREE DIAMANTE EARRINGS,Emag,6.0,4,4.2,False
4588,FILIGREE DIAMANTE EARRINGS,Offline,1.0,1,4.25,True
4589,FILIGREE DIAMANTE EARRINGS,Website,4.0,2,4.25,True
4590,FILIGREE HEART BIRD WHITE ,Amazon,201.0,32,1.76,True
4591,FILIGREE HEART BIRD WHITE ,Emag,568.0,30,1.6,True
4592,FILIGREE HEART BIRD WHITE ,Offline,331.0,38,1.89,True
4593,FILIGREE HEART BIRD WHITE ,Website,248.0,27,1.88,True
4594,FILIGREE HEART BUTTERFLY WHITE ,Amazon,656.0,38,1.5,True
4595,FILIGREE HEART BUTTERFLY WHITE ,Emag,229.0,33,1.76,True
4596,FILIGREE HEART BUTTERFLY WHITE ,Offline,348.0,26,1.47,True
4597,FILIGREE HEART BUTTERFLY WHITE ,Website,403.0,22,1.52,True
4598,FILIGREE HEART DAISY WHITE,Amazon,251.0,24,1.54,False
4599,FILIGREE HEART DAISY WHITE,Emag,396.0,27,1.51,True
4600,FILIGREE HEART DAISY WHITE,Offline,352.0,28,1.64,True
4601,FILIGREE HEART DAISY WHITE,Website,200.0,21,1.6,True
4602,FILIGRIS HEART WITH BUTTERFLY,Amazon,1588.0,62,1.46,True
4603,FILIGRIS HEART WITH BUTTERFLY,Emag,726.0,59,1.51,False
4604,FILIGRIS HEART WITH BUTTERFLY,Offline,814.0,56,1.48,True
4605,FILIGRIS HEART WITH BUTTERFLY,Website,775.0,45,1.41,True
4606,FINE SILVER NECKLACE W PASTEL FLOWE,Amazon,1.0,1,7.9,False
4607,FINE SILVER NECKLACE W PASTEL FLOWE,Emag,3.0,2,7.7,True
4608,FINE SILVER NECKLACE W PASTEL FLOWE,Offline,13.0,4,6.76,True
4609,FINE WICKER HEART ,Amazon,583.0,57,1.46,True
4610,FINE WICKER HEART ,Emag,828.0,66,1.42,False
4611,FINE WICKER HEART ,Offline,633.0,63,1.57,True
4612,FINE WICKER HEART ,Website,588.0,54,1.67,True
4613,FIRE POLISHED GLASS BRACELET BLACK,Amazon,2.0,2,3.77,True
4614,FIRE POLISHED GLASS BRACELET BLACK,Emag,1.0,1,3.73,True
4615,FIRE POLISHED GLASS BRACELET BLACK,Offline,2.0,2,3.74,True
4616,FIRE POLISHED GLASS BRACELET BLACK,Website,1.0,1,3.73,True
4617,FIRE POLISHED GLASS BRACELET GREEN,Amazon,4.0,3,3.74,True
4618,FIRE POLISHED GLASS BRACELET GREEN,Emag,4.0,4,3.75,False
4619,FIRE POLISHED GLASS BRACELET GREEN,Website,13.0,2,3.74,True
4620,FIRE POLISHED GLASS BRACELET MONTAN,Amazon,1.0,1,3.81,True
4621,FIRE POLISHED GLASS BRACELET MONTAN,Offline,1.0,1,3.73,True
4622,FIRE POLISHED GLASS BRACELET MONTAN,Website,9.0,4,3.76,True
4623,FIRE POLISHED GLASS BRACELET RED,Amazon,1.0,1,3.73,True
4624,FIRE POLISHED GLASS BRACELET RED,Emag,1.0,1,3.73,True
4625,FIRE POLISHED GLASS BRACELET RED,Website,6.0,1,3.75,True
4626,FIRE POLISHED GLASS NECKL BRONZE,Amazon,1.0,1,5.95,False
4627,FIRE POLISHED GLASS NECKL BRONZE,Emag,1.0,1,5.95,True
4628,FIRE POLISHED GLASS NECKL BRONZE,Offline,1.0,1,5.95,True
4629,FIRE POLISHED GLASS NECKL GOLD,Amazon,1.0,1,5.95,True
4630,FIRE POLISHED GLASS NECKL GREEN,Amazon,1.0,1,5.94,True
4631,FIRE POLISHED GLASS NECKL GREEN,Offline,3.0,3,5.86,True
4632,FIRE POLISHED GLASS NECKL GREEN,Website,2.0,2,5.82,True
4633,FIRST AID TIN,Amazon,438.0,43,3.54,True
4634,FIRST AID TIN,Emag,351.0,48,3.58,True
4635,FIRST AID TIN,Offline,154.0,46,3.54,True
4636,FIRST AID TIN,Website,175.0,33,3.66,True
4637,FIRST CLASS HOLIDAY PURSE ,Amazon,10.0,8,2.89,True
4638,FIRST CLASS HOLIDAY PURSE ,Emag,10.0,5,2.67,True
4639,FIRST CLASS HOLIDAY PURSE ,Offline,1.0,1,2.51,True
4640,FIRST CLASS HOLIDAY PURSE ,Website,10.0,6,3.1,True
4641,FIRST CLASS LUGGAGE TAG ,Amazon,19.0,12,1.55,True
4642,FIRST CLASS LUGGAGE TAG ,Emag,34.0,12,1.35,True
4643,FIRST CLASS LUGGAGE TAG ,Offline,26.0,8,1.45,True
4644,FIRST CLASS LUGGAGE TAG ,Website,73.0,18,1.27,True
4645,FIRST CLASS PASSPORT COVER ,Amazon,20.0,9,2.45,False
4646,FIRST CLASS PASSPORT COVER ,Emag,31.0,12,2.36,False
4647,FIRST CLASS PASSPORT COVER ,Offline,9.0,7,2.15,True
4648,FIRST CLASS PASSPORT COVER ,Website,33.0,15,2.09,True
4649,FIVE CATS HANGING DECORATION,Amazon,49.0,16,3.8,True
4650,FIVE CATS HANGING DECORATION,Emag,80.0,24,3.58,True
4651,FIVE CATS HANGING DECORATION,Offline,75.0,27,3.75,True
4652,FIVE CATS HANGING DECORATION,Website,83.0,23,3.49,True
4653,FIVE HEART HANGING DECORATION,Amazon,118.0,37,3.95,True
4654,FIVE HEART HANGING DECORATION,Emag,81.0,30,4.27,True
4655,FIVE HEART HANGING DECORATION,Offline,100.0,39,3.98,True
4656,FIVE HEART HANGING DECORATION,Website,156.0,39,3.75,True
4657,FLAG OF ST GEORGE ,Amazon,10.0,1,1.65,False
4658,FLAG OF ST GEORGE ,Emag,2.0,1,1.65,True
4659,FLAG OF ST GEORGE ,Offline,4.0,1,1.65,True
4660,FLAG OF ST GEORGE ,Website,7.0,4,1.65,True
4661,FLAG OF ST GEORGE CAR FLAG,Offline,27.0,2,0.62,True
4662,FLAG OF ST GEORGE CHAIR,Amazon,2.0,1,5.95,True
4663,FLAG OF ST GEORGE CHAIR,Emag,14.0,4,5.52,False
4664,FLAG OF ST GEORGE CHAIR,Offline,7.0,2,5.95,True
4665,FLAG OF ST GEORGE CHAIR,Website,12.0,3,5.38,True
4666,FLAMES SUNGLASSES PINK LENSES,Amazon,25.0,2,1.8,False
4667,FLAMES SUNGLASSES PINK LENSES,Emag,21.0,3,1.95,True
4668,FLAMES SUNGLASSES PINK LENSES,Offline,2.0,2,3.04,True
4669,FLAMES SUNGLASSES PINK LENSES,Website,4.0,1,1.63,True
4670,FLAMINGO LIGHTS,Offline,-1.0,1,4.95,True
4671,FLOOR CUSHION ELEPHANT CARNIVAL,Amazon,31.0,12,9.59,True
4672,FLOOR CUSHION ELEPHANT CARNIVAL,Emag,7.0,8,13.62,True
4673,FLOOR CUSHION ELEPHANT CARNIVAL,Offline,18.0,9,12.0,True
4674,FLOOR CUSHION ELEPHANT CARNIVAL,Website,12.0,7,14.34,True
4675,FLOOR LAMP SHADE WOOD BASE,Amazon,8.0,3,9.46,True
4676,FLOOR LAMP SHADE WOOD BASE,Emag,6.0,2,9.22,True
4677,FLOOR LAMP SHADE WOOD BASE,Offline,11.0,6,12.21,True
4678,FLOOR LAMP SHADE WOOD BASE,Website,8.0,2,8.49,True
4679,FLORAL BATHROOM SET,Emag,8.0,6,3.75,False
4680,FLORAL BATHROOM SET,Offline,1.0,1,3.75,True
4681,FLORAL BATHROOM SET,Website,12.0,5,3.75,True
4682,FLORAL BLUE MONSTER,Emag,3.0,3,4.25,False
4683,FLORAL BLUE MONSTER,Website,2.0,1,4.25,True
4684,FLORAL FOLK STATIONERY SET,Amazon,515.0,102,1.95,False
4685,FLORAL FOLK STATIONERY SET,Emag,453.0,98,2.03,False
4686,FLORAL FOLK STATIONERY SET,Offline,501.0,122,2.08,True
4687,FLORAL FOLK STATIONERY SET,Website,462.0,111,1.99,True
4688,FLORAL PINK MONSTER,Amazon,6.0,3,6.28,True
4689,FLORAL PINK MONSTER,Emag,15.0,5,3.75,True
4690,FLORAL PINK MONSTER,Offline,18.0,7,5.36,True
4691,FLORAL PINK MONSTER,Website,4.0,2,5.6,True
4692,FLORAL SOFT CAR TOY,Amazon,27.0,10,4.79,False
4693,FLORAL SOFT CAR TOY,Emag,7.0,6,4.86,False
4694,FLORAL SOFT CAR TOY,Offline,11.0,7,4.14,True
4695,FLORAL SOFT CAR TOY,Website,9.0,7,5.1,True
4696,FLOWER BLUE CLOCK WITH SUCKER,Amazon,21.0,2,0.29,True
4697,FLOWER BLUE CLOCK WITH SUCKER,Emag,9.0,2,0.29,True
4698,FLOWER BLUE CLOCK WITH SUCKER,Offline,4.0,2,0.29,True
4699,FLOWER BLUE CLOCK WITH SUCKER,Website,83.0,4,0.29,True
4700,FLOWER BURST SILVER RING CRYSTAL,Amazon,3.0,2,3.75,True
4701,FLOWER BURST SILVER RING CRYSTAL,Emag,5.0,2,3.75,True
4702,FLOWER BURST SILVER RING CRYSTAL,Offline,2.0,2,3.73,True
4703,FLOWER BURST SILVER RING CRYSTAL,Website,3.0,3,3.75,True
4704,FLOWER FAIRY 5 DRAWER LINERS,Amazon,21.0,6,2.55,True
4705,FLOWER FAIRY 5 DRAWER LINERS,Emag,14.0,6,2.55,True
4706,FLOWER FAIRY 5 DRAWER LINERS,Offline,19.0,7,2.55,True
4707,FLOWER FAIRY 5 DRAWER LINERS,Website,6.0,2,2.55,True
4708,FLOWER FAIRY 5 SUMMER DRAW LINERS,Offline,6.0,1,2.55,True
4709,FLOWER FAIRY INCENSE BOUQUET,Emag,7.0,2,1.69,False
4710,FLOWER FAIRY INCENSE BOUQUET,Offline,38.0,2,0.38,True
4711,FLOWER FAIRY INCENSE BOUQUET,Website,16.0,1,0.38,True
4712,FLOWER GARLAND NECKLACE RED,Amazon,4.0,2,7.95,True
4713,FLOWER GARLAND NECKLACE RED,Emag,1.0,1,7.95,True
4714,FLOWER GARLAND NECKLACE RED,Website,1.0,1,7.95,True
4715,FLOWER PURPLE CLOCK W/SUCKER,Amazon,1.0,1,0.85,True
4716,FLOWER PURPLE CLOCK W/SUCKER,Offline,3.0,1,0.85,True
4717,FLOWER PURPLE CLOCK W/SUCKER,Website,1.0,1,0.85,True
4718,FLOWER PURPLE CLOCK WITH SUCKER,Amazon,12.0,1,0.29,True
4719,FLOWER PURPLE CLOCK WITH SUCKER,Emag,1.0,1,0.29,True
4720,FLOWER PURPLE CLOCK WITH SUCKER,Offline,3.0,2,0.29,True
4721,FLOWER SHOP DESIGN MUG,Emag,1.0,1,1.65,True
4722,FLOWER VINE RAFFIA FOOD COVER,Amazon,98.0,41,4.16,True
4723,FLOWER VINE RAFFIA FOOD COVER,Emag,68.0,29,4.11,True
4724,FLOWER VINE RAFFIA FOOD COVER,Offline,86.0,31,4.44,True
4725,FLOWER VINE RAFFIA FOOD COVER,Website,126.0,42,3.78,True
4726,FLOWERS  STICKERS,Amazon,72.0,23,1.25,False
4727,FLOWERS  STICKERS,Emag,49.0,12,1.17,True
4728,FLOWERS  STICKERS,Offline,45.0,9,1.19,True
4729,FLOWERS  STICKERS,Website,91.0,17,1.02,True
4730,FLOWERS CHANDELIER T-LIGHT HOLDER,Amazon,-112.0,13,6.4,True
4731,FLOWERS CHANDELIER T-LIGHT HOLDER,Emag,302.0,13,5.78,True
4732,FLOWERS CHANDELIER T-LIGHT HOLDER,Offline,309.0,14,5.17,True
4733,FLOWERS CHANDELIER T-LIGHT HOLDER,Website,-115.0,9,6.17,True
4734,FLOWERS HANDBAG blue and orange,Amazon,43.0,1,1.25,True
4735,FLOWERS HANDBAG blue and orange,Offline,2.0,1,1.25,True
4736,FLOWERS HANDBAG blue and orange,Website,4.0,1,1.25,True
4737,FLOWERS TILE COASTER,Amazon,420.0,15,0.44,True
4738,FLOWERS TILE COASTER,Emag,129.0,8,0.56,True
4739,FLOWERS TILE COASTER,Offline,95.0,7,1.05,True
4740,FLOWERS TILE COASTER,Website,348.0,10,0.3,True
4741,FLOWERS TILE HOOK,Amazon,33.0,8,1.93,True
4742,FLOWERS TILE HOOK,Emag,3.0,2,1.25,False
4743,FLOWERS TILE HOOK,Offline,-1.0,2,3.16,True
4744,FLOWERS TILE HOOK,Website,22.0,3,1.53,True
4745,FLUTED ANTIQUE CANDLE HOLDER,Amazon,563.0,51,1.11,True
4746,FLUTED ANTIQUE CANDLE HOLDER,Emag,646.0,53,1.13,True
4747,FLUTED ANTIQUE CANDLE HOLDER,Offline,585.0,49,1.16,True
4748,FLUTED ANTIQUE CANDLE HOLDER,Website,1003.0,56,1.19,True
4749,FLYING PIG WATERING CAN,Amazon,29.0,15,3.14,True
4750,FLYING PIG WATERING CAN,Emag,66.0,15,2.84,True
4751,FLYING PIG WATERING CAN,Offline,24.0,9,3.58,True
4752,FLYING PIG WATERING CAN,Website,71.0,11,3.68,True
4753,FOLDING BUTTERFLY MIRROR HOT PINK ,Amazon,396.0,36,1.0,True
4754,FOLDING BUTTERFLY MIRROR HOT PINK ,Emag,443.0,43,1.09,True
4755,FOLDING BUTTERFLY MIRROR HOT PINK ,Offline,571.0,36,1.27,True
4756,FOLDING BUTTERFLY MIRROR HOT PINK ,Website,456.0,40,0.91,True
4757,FOLDING BUTTERFLY MIRROR IVORY ,Amazon,280.0,34,1.16,True
4758,FOLDING BUTTERFLY MIRROR IVORY ,Emag,165.0,33,1.18,True
4759,FOLDING BUTTERFLY MIRROR IVORY ,Offline,224.0,42,1.41,True
4760,FOLDING BUTTERFLY MIRROR IVORY ,Website,125.0,26,1.27,True
4761,FOLDING BUTTERFLY MIRROR RED  ,Amazon,461.0,35,1.05,True
4762,FOLDING BUTTERFLY MIRROR RED  ,Emag,507.0,23,0.89,False
4763,FOLDING BUTTERFLY MIRROR RED  ,Offline,151.0,19,0.92,True
4764,FOLDING BUTTERFLY MIRROR RED  ,Website,143.0,25,1.03,True
4765,FOLDING CAMPING SCISSOR W/KNIF & S,Website,30.0,3,0.12,True
4766,FOLDING MIRROR HOT PINK ,Amazon,12.0,1,0.83,True
4767,FOLDING MIRROR HOT PINK ,Emag,12.0,1,0.83,True
4768,FOLDING MIRROR HOT PINK ,Offline,12.0,1,0.83,True
4769,FOLDING MIRROR HOT PINK ,Website,120.0,2,0.77,True
4770,FOLDING MIRROR IVORY ,Amazon,12.0,1,0.83,True
4771,FOLDING MIRROR IVORY ,Website,6.0,1,0.83,True
4772,FOLDING MIRROR RED  ,Emag,12.0,1,0.83,False
4773,FOLDING MIRROR RED  ,Website,6.0,1,0.83,True
4774,FOLDING SHOE TIDY,Amazon,1.0,1,2.95,True
4775,FOLDING SHOE TIDY,Emag,2.0,1,2.95,True
4776,FOLDING UMBRELLA BLACKBLUE POLKADOT,Amazon,44.0,21,4.76,True
4777,FOLDING UMBRELLA BLACKBLUE POLKADOT,Emag,30.0,14,5.19,True
4778,FOLDING UMBRELLA BLACKBLUE POLKADOT,Offline,39.0,16,4.55,True
4779,FOLDING UMBRELLA BLACKBLUE POLKADOT,Website,47.0,23,5.03,True
4780,FOLDING UMBRELLA CHOCOLATE POLKADOT,Amazon,52.0,21,4.32,True
4781,FOLDING UMBRELLA CHOCOLATE POLKADOT,Emag,17.0,7,5.91,True
4782,FOLDING UMBRELLA CHOCOLATE POLKADOT,Offline,26.0,14,4.08,True
4783,FOLDING UMBRELLA CHOCOLATE POLKADOT,Website,38.0,17,5.07,True
4784,FOLDING UMBRELLA CREAM POLKADOT,Amazon,31.0,14,4.56,False
4785,FOLDING UMBRELLA CREAM POLKADOT,Emag,76.0,16,4.44,False
4786,FOLDING UMBRELLA CREAM POLKADOT,Offline,43.0,20,4.22,True
4787,FOLDING UMBRELLA CREAM POLKADOT,Website,40.0,16,4.19,True
4788,FOLDING UMBRELLA PINKWHITE POLKADOT,Amazon,14.0,9,4.4,False
4789,FOLDING UMBRELLA PINKWHITE POLKADOT,Emag,40.0,13,4.39,True
4790,FOLDING UMBRELLA PINKWHITE POLKADOT,Offline,20.0,13,5.23,True
4791,FOLDING UMBRELLA PINKWHITE POLKADOT,Website,33.0,10,5.24,True
4792,FOLDING UMBRELLA RED/WHITE POLKADOT,Amazon,91.0,26,5.01,True
4793,FOLDING UMBRELLA RED/WHITE POLKADOT,Emag,101.0,38,5.17,True
4794,FOLDING UMBRELLA RED/WHITE POLKADOT,Offline,79.0,29,5.02,True
4795,FOLDING UMBRELLA RED/WHITE POLKADOT,Website,76.0,28,4.73,True
4796,FOLDING UMBRELLA WHITE/RED POLKADOT,Amazon,48.0,10,5.55,True
4797,FOLDING UMBRELLA WHITE/RED POLKADOT,Emag,25.0,11,4.9,True
4798,FOLDING UMBRELLA WHITE/RED POLKADOT,Offline,8.0,8,6.02,True
4799,FOLDING UMBRELLA WHITE/RED POLKADOT,Website,23.0,7,4.49,True
4800,FOLK ART METAL HEART T-LIGHT HOLDER,Amazon,37.0,7,0.38,True
4801,FOLK ART METAL HEART T-LIGHT HOLDER,Emag,57.0,5,0.59,True
4802,FOLK ART METAL HEART T-LIGHT HOLDER,Offline,36.0,3,0.38,True
4803,FOLK ART METAL HEART T-LIGHT HOLDER,Website,33.0,4,0.38,True
4804,FOLK ART METAL STAR T-LIGHT HOLDER,Amazon,86.0,12,0.68,False
4805,FOLK ART METAL STAR T-LIGHT HOLDER,Emag,186.0,19,0.68,True
4806,FOLK ART METAL STAR T-LIGHT HOLDER,Offline,93.0,18,0.8,True
4807,FOLK ART METAL STAR T-LIGHT HOLDER,Website,120.0,18,0.75,True
4808,FOLK FELT HANGING MULTICOL GARLAND,Amazon,63.0,17,2.92,True
4809,FOLK FELT HANGING MULTICOL GARLAND,Emag,18.0,7,3.37,True
4810,FOLK FELT HANGING MULTICOL GARLAND,Offline,67.0,19,3.27,True
4811,FOLK FELT HANGING MULTICOL GARLAND,Website,60.0,21,3.43,True
4812,FOLKART CHRISTMAS TREE T-LIGHT HOLD,Amazon,27.0,2,0.38,True
4813,FOLKART CLIP ON STARS,Amazon,156.0,30,0.87,True
4814,FOLKART CLIP ON STARS,Emag,250.0,24,0.88,True
4815,FOLKART CLIP ON STARS,Offline,218.0,24,0.8,True
4816,FOLKART CLIP ON STARS,Website,162.0,25,0.79,True
4817,FOLKART HEART NAPKIN RINGS,Amazon,87.0,17,2.4,True
4818,FOLKART HEART NAPKIN RINGS,Emag,58.0,13,2.29,True
4819,FOLKART HEART NAPKIN RINGS,Offline,16.0,13,2.26,True
4820,FOLKART HEART NAPKIN RINGS,Website,181.0,27,2.44,True
4821,FOLKART STAR CHRISTMAS DECORATIONS,Amazon,922.0,37,0.54,True
4822,FOLKART STAR CHRISTMAS DECORATIONS,Emag,897.0,36,0.54,False
4823,FOLKART STAR CHRISTMAS DECORATIONS,Offline,802.0,31,0.79,True
4824,FOLKART STAR CHRISTMAS DECORATIONS,Website,937.0,32,0.54,True
4825,FOLKART ZINC HEART CHRISTMAS DEC,Amazon,809.0,64,1.16,False
4826,FOLKART ZINC HEART CHRISTMAS DEC,Emag,1086.0,67,1.07,True
4827,FOLKART ZINC HEART CHRISTMAS DEC,Offline,356.0,66,1.14,True
4828,FOLKART ZINC HEART CHRISTMAS DEC,Website,747.0,54,1.17,True
4829,FOLKART ZINC STAR CHRISTMAS DEC,Emag,4.0,1,0.85,True
4830,FOLKART ZINC STAR CHRISTMAS DEC,Offline,6.0,1,0.85,True
4831,FOLKART ZINC STAR CHRISTMAS DEC,Website,2.0,1,0.85,True
4832,FOOD CONTAINER SET 3 LOVE HEART ,Amazon,699.0,68,2.83,True
4833,FOOD CONTAINER SET 3 LOVE HEART ,Emag,359.0,73,2.88,True
4834,FOOD CONTAINER SET 3 LOVE HEART ,Offline,562.0,72,2.73,True
4835,FOOD CONTAINER SET 3 LOVE HEART ,Website,418.0,90,2.75,True
4836,FOOD COVER WITH BEADS SET 2 ,Amazon,368.0,43,4.25,False
4837,FOOD COVER WITH BEADS SET 2 ,Emag,241.0,37,4.53,True
4838,FOOD COVER WITH BEADS SET 2 ,Offline,150.0,31,4.59,True
4839,FOOD COVER WITH BEADS SET 2 ,Website,245.0,38,4.12,True
4840,FOOD/DRINK SPONGE STICKERS,Amazon,244.0,10,0.21,True
4841,FOOD/DRINK SPONGE STICKERS,Emag,192.0,6,0.21,True
4842,FOOD/DRINK SPONGE STICKERS,Offline,350.0,8,0.21,True
4843,FOOD/DRINK SPONGE STICKERS,Website,458.0,13,0.21,True
4844,FOOT STOOL HOME SWEET HOME ,Amazon,97.0,43,11.22,True
4845,FOOT STOOL HOME SWEET HOME ,Emag,90.0,53,11.62,True
4846,FOOT STOOL HOME SWEET HOME ,Offline,131.0,56,12.24,True
4847,FOOT STOOL HOME SWEET HOME ,Website,165.0,70,11.11,True
4848,FORKED CACTUS CANDLE,Amazon,24.0,8,2.74,False
4849,FORKED CACTUS CANDLE,Emag,21.0,6,3.85,True
4850,FORKED CACTUS CANDLE,Offline,12.0,6,3.94,True
4851,FORKED CACTUS CANDLE,Website,42.0,15,4.09,True
4852,FOUND,Emag,8.0,1,0.0,True
4853,FOUR HOOK  WHITE LOVEBIRDS,Amazon,301.0,95,2.72,False
4854,FOUR HOOK  WHITE LOVEBIRDS,Emag,534.0,119,2.88,True
4855,FOUR HOOK  WHITE LOVEBIRDS,Offline,320.0,93,2.85,True
4856,FOUR HOOK  WHITE LOVEBIRDS,Website,436.0,111,2.79,True
4857,FOUR RABBIT EASTER DECORATIONS,Amazon,36.0,6,1.87,True
4858,FOUR RABBIT EASTER DECORATIONS,Emag,28.0,5,1.99,True
4859,FOUR RABBIT EASTER DECORATIONS,Offline,7.0,3,2.49,True
4860,FOUR RABBIT EASTER DECORATIONS,Website,1.0,1,1.25,True
4861,FRAPPUCINO SCARF KNITTING KIT,Amazon,43.0,16,1.86,True
4862,FRAPPUCINO SCARF KNITTING KIT,Emag,113.0,26,1.98,True
4863,FRAPPUCINO SCARF KNITTING KIT,Offline,69.0,18,2.17,True
4864,FRAPPUCINO SCARF KNITTING KIT,Website,110.0,17,1.75,True
4865,FREESTYLE CANVAS ART PICTURE,Amazon,27.0,6,0.9,False
4866,FREESTYLE CANVAS ART PICTURE,Emag,4.0,4,1.62,True
4867,FREESTYLE CANVAS ART PICTURE,Offline,7.0,5,1.47,True
4868,FREESTYLE CANVAS ART PICTURE,Website,3.0,3,1.05,True
4869,FRENCH BATHROOM SIGN BLUE METAL,Amazon,249.0,52,2.06,True
4870,FRENCH BATHROOM SIGN BLUE METAL,Emag,313.0,49,2.18,True
4871,FRENCH BATHROOM SIGN BLUE METAL,Offline,470.0,58,2.13,True
4872,FRENCH BATHROOM SIGN BLUE METAL,Website,428.0,65,1.98,True
4873,FRENCH BLUE METAL DOOR SIGN 0,Amazon,114.0,23,1.4,False
4874,FRENCH BLUE METAL DOOR SIGN 0,Emag,249.0,36,1.45,True
4875,FRENCH BLUE METAL DOOR SIGN 0,Offline,145.0,28,1.51,True
4876,FRENCH BLUE METAL DOOR SIGN 0,Website,85.0,18,1.54,True
4877,FRENCH BLUE METAL DOOR SIGN 1,Amazon,289.0,55,1.49,False
4878,FRENCH BLUE METAL DOOR SIGN 1,Emag,246.0,45,1.49,True
4879,FRENCH BLUE METAL DOOR SIGN 1,Offline,259.0,51,1.73,True
4880,FRENCH BLUE METAL DOOR SIGN 1,Website,378.0,62,1.53,True
4881,FRENCH BLUE METAL DOOR SIGN 2,Amazon,221.0,50,1.57,True
4882,FRENCH BLUE METAL DOOR SIGN 2,Emag,271.0,52,1.79,True
4883,FRENCH BLUE METAL DOOR SIGN 2,Offline,140.0,39,1.85,True
4884,FRENCH BLUE METAL DOOR SIGN 2,Website,375.0,55,1.56,True
4885,FRENCH BLUE METAL DOOR SIGN 3,Amazon,228.0,47,1.62,True
4886,FRENCH BLUE METAL DOOR SIGN 3,Emag,221.0,40,1.49,False
4887,FRENCH BLUE METAL DOOR SIGN 3,Offline,179.0,39,1.62,True
4888,FRENCH BLUE METAL DOOR SIGN 3,Website,226.0,44,1.64,True
4889,FRENCH BLUE METAL DOOR SIGN 4,Amazon,172.0,41,1.82,True
4890,FRENCH BLUE METAL DOOR SIGN 4,Emag,204.0,35,1.56,False
4891,FRENCH BLUE METAL DOOR SIGN 4,Offline,185.0,39,1.59,True
4892,FRENCH BLUE METAL DOOR SIGN 4,Website,191.0,46,1.59,True
4893,FRENCH BLUE METAL DOOR SIGN 5,Amazon,186.0,44,1.69,False
4894,FRENCH BLUE METAL DOOR SIGN 5,Emag,217.0,42,1.71,False
4895,FRENCH BLUE METAL DOOR SIGN 5,Offline,133.0,37,1.64,True
4896,FRENCH BLUE METAL DOOR SIGN 5,Website,290.0,41,1.29,True
4897,FRENCH BLUE METAL DOOR SIGN 6,Amazon,149.0,29,1.63,True
4898,FRENCH BLUE METAL DOOR SIGN 6,Emag,193.0,37,1.58,True
4899,FRENCH BLUE METAL DOOR SIGN 6,Offline,240.0,37,1.42,True
4900,FRENCH BLUE METAL DOOR SIGN 6,Website,134.0,34,1.78,True
4901,FRENCH BLUE METAL DOOR SIGN 7,Amazon,163.0,35,1.52,True
4902,FRENCH BLUE METAL DOOR SIGN 7,Emag,170.0,27,1.4,True
4903,FRENCH BLUE METAL DOOR SIGN 7,Offline,163.0,33,1.69,True
4904,FRENCH BLUE METAL DOOR SIGN 7,Website,182.0,27,1.38,True
4905,FRENCH BLUE METAL DOOR SIGN 8,Amazon,199.0,36,1.52,False
